Zone Identifier;GL Account Code;Cost Center Code;Cognos Account
"MEX";"60000001";"210C620930";"402102"
"MEX";"60000001";"210C821130";"402102"
"MEX";"60000001";"210CA22150";"405102"
"MEX";"60000001";"210CD300C0";"405301"
"MEX";"60000001";"210CGJ0570";"403001"
"MEX";"60000001";"210CJ20850";"405102"
"MEX";"60000001";"210CMA0190";"404001"
"MEX";"60000001";"210CP300C0";"405301"
"MEX";"60000001";"210CS20250";"405102"
"MEX";"60000001";"570I19L8C0";"405301"
"MEX";"60000001";"580C1AG5C0";"405301"
"MEX";"60000001";"750T3L0020";"402101"
"MEX";"60000002";"210C520530";"402102"
"MEX";"60000002";"210C920330";"402102"
"MEX";"60000002";"210CFA0990";"404001"
"MEX";"60000002";"210CLA0290";"404001"
"MEX";"60000002";"210CS20130";"402102"
"MEX";"60000003";"210C3A0390";"404001"
"MEX";"60000003";"210CB20030";"402102"
"MEX";"60000003";"210CK302C0";"405301"
"MEX";"60000003";"750T1C51A0";"405000"
"MEX";"60000004";"210C321130";"402102"
"MEX";"60000004";"210CF20730";"402102"
"MEX";"60000004";"750T1E00C0";"405301"
"MEX";"60000006";"210CCA0090";"404001"
"MEX";"60000007";"190N1C03A0";"405000"
"MEX";"60000007";"190NED12A0";"405000"
"MEX";"60000007";"210C3306C0";"405301"
"MEX";"60000007";"210C5A2190";"404001"
"MEX";"60000007";"210C7A1190";"404001"
"MEX";"60000007";"210CA20730";"402102"
"MEX";"60000007";"210CC300C0";"405301"
"MEX";"60000007";"210CG21030";"402102"
"MEX";"60000007";"210CIA0190";"404001"
"MEX";"60000007";"210CM20030";"402102"
"MEX";"60000007";"210COA1690";"404001"
"MEX";"60000007";"210CR301C0";"405301"
"MEX";"60000007";"570515G9F0";"405300"
"MEX";"60000007";"570X1IX1C0";"405301"
"MEX";"60000007";"750KG600C0";"405301"
"MEX";"60000008";"190N5D31A0";"405000"
"MEX";"60000009";"190N1D34A0";"405000"
"MEX";"60000009";"210C120030";"402102"
"MEX";"60000009";"210C3A0590";"404001"
"MEX";"60000009";"210C620430";"402102"
"MEX";"60000009";"210C820430";"402102"
"MEX";"60000009";"210CA21350";"405102"
"MEX";"60000009";"210CCA0290";"404001"
"MEX";"60000009";"210CG70070";"403001"
"MEX";"60000009";"210CJ20130";"402102"
"MEX";"60000009";"210CM300C0";"405301"
"MEX";"60000009";"210CP20350";"405102"
"MEX";"60000009";"210CRA0990";"404001"
"MEX";"60000009";"570I19I6C0";"405301"
"MEX";"60000009";"580C1AK9C0";"405301"
"MEX";"60000009";"750T5E00C0";"405301"
"MEX";"60000010";"190N9439C0";"405301"
"MEX";"60000010";"210C241FC0";"405301"
"MEX";"60000010";"210C521750";"405102"
"MEX";"60000010";"210C720430";"402102"
"MEX";"60000010";"210C920650";"405102"
"MEX";"60000010";"210CAA2090";"404001"
"MEX";"60000010";"210CF300C0";"405301"
"MEX";"60000010";"210CH80090";"404001"
"MEX";"60000010";"210CK303C0";"405301"
"MEX";"60000010";"210CO21030";"402102"
"MEX";"60000010";"210CQ307C0";"405301"
"MEX";"60000010";"210CSA1190";"404001"
"MEX";"60000010";"570X1928C0";"405301"
"MEX";"60000010";"690K2101C0";"405301"
"MEX";"60000011";"190N3C04A0";"405000"
"MEX";"60000011";"210C120430";"402102"
"MEX";"60000011";"210C420050";"405102"
"MEX";"60000011";"210C620830";"402102"
"MEX";"60000011";"210C820930";"402102"
"MEX";"60000011";"210CA22030";"402102"
"MEX";"60000011";"210CD20030";"402102"
"MEX";"60000011";"210CGA0990";"404001"
"MEX";"60000011";"210CJ20750";"405102"
"MEX";"60000011";"210CM80090";"404001"
"MEX";"60000011";"210CP21F50";"405102"
"MEX";"60000011";"210CS20050";"405102"
"MEX";"60000011";"570I19W2C0";"405301"
"MEX";"60000011";"580I19K2C0";"405301"
"MEX";"60000011";"880OB403C0";"405301"
"MEX";"60000036";"210CG305C0";"405301"
"MEX";"60000036";"210CJ21030";"402102"
"MEX";"60000036";"210CNA0090";"404001"
"MEX";"60000036";"210CQA1390";"404001"
"MEX";"60000037";"210C621330";"402102"
"MEX";"60000039";"110LEL8820";"402101"
"MEX";"60000039";"210C2A1F90";"404001"
"MEX";"60000039";"210C621330";"402102"
"MEX";"60000039";"210C9A1090";"404001"
"MEX";"60000039";"210CFA1190";"404001"
"MEX";"60000039";"210CJ20930";"402102"
"MEX";"60000039";"210COA1590";"404001"
"MEX";"60000039";"570515I4F0";"405300"
"MEX";"60000039";"750T3L0020";"402101"
"MEX";"60000040";"210C121F50";"405102"
"MEX";"60000040";"210C5A1490";"404001"
"MEX";"60000040";"210C8A1190";"404001"
"MEX";"60000040";"210CF20030";"402102"
"MEX";"60000040";"210CI20650";"405102"
"MEX";"60000040";"210CO20450";"405102"
"MEX";"60000040";"210CS22330";"402102"
"MEX";"60000040";"660K5K16A0";"405000"
"MEX";"60000041";"190NED06A0";"405000"
"MEX";"60000041";"210C420550";"405102"
"MEX";"60000041";"210C6310C0";"405301"
"MEX";"60000041";"210C8A1290";"404001"
"MEX";"60000041";"210CAA0990";"404001"
"MEX";"60000041";"210CFA0890";"404001"
"MEX";"60000041";"210CI80090";"404001"
"MEX";"60000041";"210CM300C0";"405301"
"MEX";"60000041";"210CPA0190";"404001"
"MEX";"60000041";"210CSA0790";"404001"
"MEX";"60000042";"190N7C03A0";"405000"
"MEX";"60000042";"210C3300C0";"405301"
"MEX";"60000042";"210C620550";"405102"
"MEX";"60000042";"210C821150";"405102"
"MEX";"60000042";"210CA300C0";"405301"
"MEX";"60000042";"210CF20950";"405102"
"MEX";"60000042";"210CHA0990";"404001"
"MEX";"60000042";"210CL20230";"402102"
"MEX";"60000042";"210COA1890";"404001"
"MEX";"60000042";"210CS20930";"402102"
"MEX";"60000043";"190N9D12A0";"405000"
"MEX";"60000043";"210CC20030";"402102"
"MEX";"60000043";"210CP21F30";"402102"
"MEX";"60000044";"210C320030";"402102"
"MEX";"60000044";"210CF21130";"402102"
"MEX";"60000044";"210CS20430";"402102"
"MEX";"60000045";"190N7FA2A0";"405000"
"MEX";"60000045";"210C5A0290";"404001"
"MEX";"60000045";"210CG70070";"403001"
"MEX";"60000045";"570I19A1C0";"405301"
"MEX";"60000045";"580I19E8C0";"405301"
"MEX";"60000046";"190N5439C0";"405301"
"MEX";"60000046";"210C520350";"405102"
"MEX";"60000046";"210CD20030";"402102"
"MEX";"60000046";"210CQ21630";"402102"
"MEX";"60000046";"570X1IW9C0";"405301"
"MEX";"60000047";"110L5L8820";"402101"
"MEX";"60000047";"190NE337C0";"405301"
"MEX";"60000047";"570I1980C0";"405301"
"MEX";"60000047";"580C1AF3C0";"405301"
"MEX";"60000047";"750T9500A0";"405000"
"MEX";"60000048";"190N9D33A0";"405000"
"MEX";"60000048";"210CJ20350";"405102"
"MEX";"60000048";"570X1FL1C0";"405301"
"MEX";"60000048";"750T1N51A0";"405000"
"MEX";"60000049";"210C820050";"405102"
"MEX";"60000049";"210CN80090";"404001"
"MEX";"60000054";"190N9D06A0";"405000"
"MEX";"60000058";"190N3D1320";"402101"
"MEX";"60000060";"190N1D33A0";"405000"
"MEX";"60000061";"750T1500A0";"405000"
"MEX";"60000063";"190N9D33A0";"405000"
"MEX";"60000069";"190N1D12A0";"405000"
"MEX";"60000071";"190N7D1320";"402101"
"MEX";"60000075";"110LEL8920";"402101"
"MEX";"60000080";"210C120050";"405102"
"MEX";"60000080";"570X1928C0";"405301"
"MEX";"60000081";"570X1FL1C0";"405301"
"MEX";"60000086";"190N5D1320";"402101"
"MEX";"60000090";"110L1L9320";"402101"
"MEX";"60000091";"690K2E31A0";"405000"
"MEX";"60000095";"";"402101"
"MEX";"60000096";"750T3L0020";"402101"
"MEX";"60000109";"210CQ20020";"402101"
"MEX";"60000130";"";"402102"
"MEX";"60000201";"660K6K16A0";"405300"
"MEX";"60000202";"190NBD33A0";"405000"
"MEX";"60000202";"210CM20830";
"MEX";"60000208";"210CDA00D0";"405618"
"MEX";"60000211";"210CGA0080";"404000"
"MEX";"60000213";"210C220050";"405102"
"MEX";"60000213";"210CQ20650";"405102"
"MEX";"60000214";"210C621830";"402102"
"MEX";"60000214";"210CL20130";"402102"
"MEX";"60000215";"190N7H49A0";"405000"
"MEX";"60000215";"210CI20250";"405102"
"MEX";"60000216";"190N5D24A0";"405000"
"MEX";"60000216";"210C820050";"405102"
"MEX";"60001011";"210CP400C0";"405301"
"MEX";"60001011";"570MM9J5C0";"405301"
"MEX";"60001011";"690K1H49A0";"405000"
"MEX";"60001012";"210C3J09C0";"405301"
"MEX";"60001012";"210CRJ0890";"404001"
"MEX";"60001012";"580R14C1C0";"405301"
"MEX";"60001013";"190NEH49A0";"405000"
"MEX";"60001013";"210CEJ0890";"404001"
"MEX";"60001013";"570IM992C0";"405301"
"MEX";"60001013";"880OBA06C0";"405301"
"MEX";"60001014";"210C5J0050";"405102"
"MEX";"60001014";"210CS20050";"405102"
"MEX";"60001014";"570X1IX4C0";"405301"
"MEX";"60001015";"190NE337C0";"405301"
"MEX";"60001015";"210CEA0590";"404001"
"MEX";"60001016";"210C2A0090";"404001"
"MEX";"60001016";"210CPA0090";"404001"
"MEX";"60001017";"210C120050";"405102"
"MEX";"60001017";"210CAA1390";"404001"
"MEX";"60001017";"210CS80090";"404001"
"MEX";"60001018";"210C3100C0";"405301"
"MEX";"60001018";"210CAA1190";"404001"
"MEX";"60001018";"210CQA0090";"404001"
"MEX";"60001019";"210C5A0690";"404001"
"MEX";"60001019";"210CRJ0570";"403001"
"MEX";"60001020";"210C9300C0";"405301"
"MEX";"60001021";"210C1A0090";"404001"
"MEX";"60001021";"210CNA0090";"404001"
"MEX";"60001030";"190N1D31A0";"405000"
"MEX";"60001031";"190N3D23A0";"405000"
"MEX";"60001032";"190N3D33A0";"405000"
"MEX";"60001032";"210CSA0990";"404001"
"MEX";"60001033";"210C620050";"405102"
"MEX";"60001034";"190N9D31A0";"405000"
"MEX";"60001035";"190N3D12A0";"405000"
"MEX";"60001036";"210C5J0050";"405102"
"MEX";"60001037";"210CA20750";"405102"
"MEX";"60001039";"190N9439C0";"405301"
"MEX";"60001043";"210C9A0090";"404001"
"MEX";"60001045";"210CMA0090";"404001"
"MEX";"60001100";"190N9337C0";"405301"
"MEX";"60001100";"580R14H8C0";"405301"
"MEX";"60001101";"660k6153C0";"405301"
"MEX";"60001103";"210CA300C0";"405301"
"MEX";"60001103";"210CR41FC0";"405301"
"MEX";"60001104";"210CA300C0";"405301"
"MEX";"60001200";"210CEA0280";"404000"
"MEX";"60001207";"210C5A0080";"404000"
"MEX";"60001207";"FQ03218C55";"404000"
"MEX";"60001300";"210CA20450";"405102"
"MEX";"60001300";"210CQ20750";"405102"
"MEX";"60001301";"210C120050";"405102"
"MEX";"60001400";"210CA21150";"405102"
"MEX";"60001400";"210CQ21150";"405102"
"MEX";"60001413";"210CH20540";"405101"
"MEX";"60001422";"210CO21830";"402102"
"MEX";"60001600";"210CM20150";"405102"
"MEX";"60001600";"220CQ20650";"405102"
"MEX";"60001700";"210CM20050";"405102"
"MEX";"60001701";"210C620850";"405102"
"MEX";"60001701";"GB03200C62";"405102"
"MEX";"60003013";"190N1C05A0";"405000"
"MEX";"60003013";"190NED12A0";"405000"
"MEX";"60003013";"210C3A0190";"404001"
"MEX";"60003013";"210C620030";"402102"
"MEX";"60003013";"210C820250";"405102"
"MEX";"60003013";"210CA21230";"402102"
"MEX";"60003013";"210CCA0090";"404001"
"MEX";"60003013";"210CG80090";"404001"
"MEX";"60003013";"210CJ20130";"402102"
"MEX";"60003013";"210CM303C0";"405301"
"MEX";"60003013";"210CP20630";"402102"
"MEX";"60003013";"210CS20430";"402102"
"MEX";"60003013";"570X1349C0";"405301"
"MEX";"60003013";"590I1DV3C0";"405301"
"MEX";"60003035";"210C3A0080";"404000"
"MEX";"60003038";"210CHA0080";"404000"
"MEX";"60003041";"690K2I50A0";"405000"
"MEX";"60003046";"210CFA0090";"404001"
"MEX";"60003104";"190NBH49A0";"405000"
"MEX";"60003104";"210CE300C0";"405301"
"MEX";"60003104";"210CMA0790";"404001"
"MEX";"60003112";"210C420050";"405102"
"MEX";"60003114";"210CS21150";"405102"
"MEX";"60003121";"190N9337C0";"405301"
"MEX";"60003121";"210CI300C0";"405301"
"MEX";"60003121";"750T5N00A0";"405000"
"MEX";"60003122";"210C920550";"405102"
"MEX";"60003128";"210C4303C0";"405301"
"MEX";"60003128";"210CI300C0";"405301"
"MEX";"60003143";"190N5D11A0";"405000"
"MEX";"60003149";"750T3101C0";"405301"
"MEX";"60003150";"750T3N00A0";"405000"
"MEX";"60003155";"210C320130";"402102"
"MEX";"60003158";"210CC400C0";"405301"
"MEX";"60003164";"210C221F50";"405102"
"MEX";"60003164";"210CH20550";"405102"
"MEX";"60003166";"210CH307C0";"405301"
"MEX";"60003167";"210CI20150";"405102"
"MEX";"60004105";"210CLA0080";"404090"
"MEX";"60000007";"210CMA0690";"404001"
"MEX";"60000007";"210CO302C0";"405301"
"MEX";"60000007";"210CP304C0";"405301"
"MEX";"60000007";"210CQ70070";"403001"
"MEX";"60000007";"210CS20530";"402102"
"MEX";"60000007";"210CU300C0";"405301"
"MEX";"60000007";"570I19V9C0";"405301"
"MEX";"60000007";"570X1914C0";"405301"
"MEX";"60000007";"580I19E7C0";"405301"
"MEX";"60000007";"690K1E31A0";"405000"
"MEX";"60000007";"750T5600C0";"405301"
"MEX";"60000008";"190N3439C0";"405301"
"MEX";"60000008";"190NBC03A0";"405000"
"MEX";"60000009";"";"402101"
"MEX";"60000009";"190N5D06A0";"405000"
"MEX";"60000009";"190NBD2740";"405101"
"MEX";"60000009";"210C1A0490";"404001"
"MEX";"60000009";"210C320530";"402102"
"MEX";"60000009";"210C4A0290";"404001"
"MEX";"60000009";"210C570070";"403001"
"MEX";"60000009";"210C6307C0";"405301"
"MEX";"60000009";"210C7310C0";"405301"
"MEX";"60000009";"210C8316C0";"405301"
"MEX";"60000009";"210C9A0390";"404001"
"MEX";"60000009";"210CA310C0";"405301"
"MEX";"60000009";"210CBJ0050";"405102"
"MEX";"60000009";"210CEA0090";"404001"
"MEX";"60000009";"210CFA1290";"404001"
"MEX";"60000009";"210CH20730";"402102"
"MEX";"60000009";"210CI20350";"405102"
"MEX";"60000009";"210CJ600C0";"405301"
"MEX";"60000009";"210CL20450";"405102"
"MEX";"60000009";"210CN303C0";"405301"
"MEX";"60000009";"210CO600C0";"405301"
"MEX";"60000009";"210CPA0590";"404001"
"MEX";"60000009";"210CQJ0050";"405102"
"MEX";"60000009";"210CS21730";"402102"
"MEX";"60000009";"210CY301C0";"405301"
"MEX";"60000009";"570X1320C0";"405301"
"MEX";"60000009";"570X1IA3C0";"405301"
"MEX";"60000009";"5I0I19L5C0";"405301"
"MEX";"60000009";"750T1101C0";"405301"
"MEX";"60000010";"";"405102"
"MEX";"60000010";"190N5D1320";"402101"
"MEX";"60000010";"190NBD33A0";"405000"
"MEX";"60000010";"210C1J0050";"405102"
"MEX";"60000010";"210C320650";"405102"
"MEX";"60000010";"210C4A0690";"404001"
"MEX";"60000010";"210C5A0190";"404001"
"MEX";"60000010";"210C6312C0";"405301"
"MEX";"60000010";"210C7312C0";"405301"
"MEX";"60000010";"210C870070";"403001"
"MEX";"60000010";"210C9A0590";"404001"
"MEX";"60000010";"210CA313C0";"405301"
"MEX";"60000010";"210CC20030";"402102"
"MEX";"60000010";"210CEJ0050";"405102"
"MEX";"60000010";"210CG20030";"402102"
"MEX";"60000010";"210CH20930";"402102"
"MEX";"60000010";"210CI20630";"402102"
"MEX";"60000010";"210CJA0190";"404001"
"MEX";"60000010";"210CL302C0";"405301"
"MEX";"60000010";"210CN600C0";"405301"
"MEX";"60000010";"210COA0290";"404001"
"MEX";"60000010";"210CPJ0570";"403001"
"MEX";"60000010";"210CR20050";"405102"
"MEX";"60000010";"210CS22130";"402102"
"MEX";"60000010";"210CYA0090";"404001"
"MEX";"60000010";"570X1349C0";"405301"
"MEX";"60000010";"570X1IX2C0";"405301"
"MEX";"60000010";"660K4337C0";"405301"
"MEX";"60000010";"750T1C51A0";"405000"
"MEX";"60000011";"110LEL8720";"402101"
"MEX";"60000011";"190N5D96C0";"405301"
"MEX";"60000011";"190NE337C0";"405301"
"MEX";"60000011";"210C220150";"405102"
"MEX";"60000011";"210C321150";"405102"
"MEX";"60000011";"210C520130";"402102"
"MEX";"60000011";"210C5A0890";"404001"
"MEX";"60000011";"210C6318C0";"405301"
"MEX";"60000011";"210C7A0090";"404001"
"MEX";"60000011";"210C8A0490";"404001"
"MEX";"60000011";"210C9A1390";"404001"
"MEX";"60000011";"210CA320C0";"405301"
"MEX";"60000011";"210CC20430";"402102"
"MEX";"60000011";"210CF100C0";"405301"
"MEX";"60000011";"210CG20550";"405102"
"MEX";"60000011";"210CH21230";"402102"
"MEX";"60000011";"210CI303C0";"405301"
"MEX";"60000011";"210CJA0890";"404001"
"MEX";"60000011";"210CLA0090";"404001"
"MEX";"60000011";"210CNA0490";"404001"
"MEX";"60000011";"210COA0890";"404001"
"MEX";"60000011";"210CQ20250";"405102"
"MEX";"60000011";"210CR20530";"402102"
"MEX";"60000011";"210CS300C0";"405301"
"MEX";"60000011";"570415C7F0";"405300"
"MEX";"60000011";"570X13H9C0";"405301"
"MEX";"60000011";"570X1ZJ4C0";"405301"
"MEX";"60000011";"660K4H49A0";"405000"
"MEX";"60000011";"750T1L0040";"405101"
"MEX";"60000216";"210CS21850";"405102"
"MEX";"60000217";"190N9H49A0";"405000"
"MEX";"60000217";"210CC20850";"405102"
"MEX";"60000218";"190N3C05A0";"405000"
"MEX";"60000218";"750T2N01A0";"405000"
"MEX";"60000219";"690K1H49A0";"405000"
"MEX";"60000220";"750K9Q0110";
"MEX";"60000221";"210CHA0590";"404001"
"MEX";"60000225";"190N5938C0";"405301"
"MEX";"60000225";"210CEA0180";
"MEX";"60000225";"580I1DV2C0";"405301"
"MEX";"60000226";"210C820050";"405102"
"MEX";"60000226";"210CHA1590";"404001"
"MEX";"60000230";"210CF300C0";"405301"
"MEX";"60000231";"210CHA1090";"404001"
"MEX";"60000234";"210C620730";"402102"
"MEX";"60000235";"210C420030";"402102"
"MEX";"60000236";"210C920630";"402102"
"MEX";"60000236";"210CO20930";"402102"
"MEX";"60000237";"210CC20530";"402102"
"MEX";"60000300";"";"405301"
"MEX";"60000300";"210C620850";"405102"
"MEX";"60000300";"210CH100C0";"405301"
"MEX";"60000300";"210COA0490";"404001"
"MEX";"60000301";"750T2N00A0";
"MEX";"60000302";"750T3N00A0";
"MEX";"60000305";"210C220230";"402102"
"MEX";"60000305";"210C720430";"402102"
"MEX";"60000305";"210CC20450";
"MEX";"60000305";"210CJ20950";
"MEX";"60000305";"210CQ21750";
"MEX";"60000307";"190N5D27A0";"405000"
"MEX";"60000307";"210C6A1790";"404001"
"MEX";"60000307";"210CF20250";"405102"
"MEX";"60000307";"210CL20250";"405102"
"MEX";"60000307";"210CS22350";"405102"
"MEX";"60000308";"210CAJ01C0";"405301"
"MEX";"60000308";"210CS20250";"405102"
"MEX";"60000309";"210C620530";"402102"
"MEX";"60000309";"210CF20930";"402102"
"MEX";"60000309";"210CQ21130";"402102"
"MEX";"60000311";"210C7A1390";"404001"
"MEX";"60000311";"210CO20050";
"MEX";"60000504";"210C1A0090";"404001"
"MEX";"60000504";"210CQA0090";"404001"
"MEX";"60000504";"660K5K1820";"402101"
"MEX";"60000509";"210CD80090";"404001"
"MEX";"60000511";"210C820530";"402102"
"MEX";"60000513";"210C120050";"405102"
"MEX";"60000513";"210CUA0090";"404001"
"MEX";"60000514";"210CO20330";"402102"
"MEX";"60000525";"210C5A0190";"404001"
"MEX";"60000606";"7502HC00A0";"405000"
"MEX";"60000630";"210CK300C0";"405301"
"MEX";"60000633";"660k6354C0";"405301"
"MEX";"60000800";"190N5I50A0";"405000"
"MEX";"60000800";"750T2C00A0";"405000"
"MEX";"60000801";"210CF20950";"405102"
"MEX";"60000801";"A80NED00A0";"405000"
"MEX";"60000807";"210CA307C0";"405301"
"MEX";"60000807";"210CQA0090";"404001"
"MEX";"60000813";"210C120050";"405102"
"MEX";"60000813";"210CK20050";"405102"
"MEX";"60000817";"210CPA0580";"404000"
"MEX";"60000818";"210CUA0080";"404000"
"MEX";"60000820";"210CR20030";"402102"
"MEX";"60000906";"570415O7F0";"405300"
"MEX";"60000909";"270C6500F0";"405300"
"MEX";"60000918";"170N7500F0";"405300"
"MEX";"60000920";"270CG500F0";"405300"
"MEX";"60001003";"190NBI50A0";"405000"
"MEX";"60001003";"210CA20750";"405102"
"MEX";"60001003";"210CP400C0";"405301"
"MEX";"60001003";"580C1AF9C0";"405301"
"MEX";"60001004";"190N5D2740";"405101"
"MEX";"60001004";"210C4A0590";"404001"
"MEX";"60001004";"210CA329C0";"405301"
"MEX";"60001004";"210CL300C0";"405301"
"MEX";"60001004";"210CSA0990";"404001"
"MEX";"60001004";"580213M5C0";"405301"
"MEX";"60001004";"880OBD1010";
"MEX";"60001006";"210C3J09C0";"405301"
"MEX";"60001006";"210CAA1190";"404001"
"MEX";"60001006";"210CN400C0";"405301"
"MEX";"60001006";"570IM986C0";"405301"
"MEX";"60001006";"660K4K1940";"405101"
"MEX";"60001007";"190NED11A0";"405000"
"MEX";"60001007";"210CC100C0";"405301"
"MEX";"60001007";"210CSA1890";"404001"
"MEX";"60001007";"580I19E5C0";"405301"
"MEX";"60001008";"570I1982C0";"405301"
"MEX";"60001009";"190NBC05A0";"405000"
"MEX";"60001009";"210CMJ02C0";"405301"
"MEX";"60001009";"570X1A21C0";"405301"
"MEX";"60001010";"190N9D06A0";"405000"
"MEX";"60001010";"210CMA0190";"404001"
"MEX";"60001010";"570X1FL1C0";"405301"
"MEX";"60001011";"190N5C05A0";"405000"
"MEX";"60001011";"210C5600C0";"405301"
"MEX";"60001011";"210CC600C0";"405301"
"MEX";"60004204";"750K3I00A0";"405000"
"MEX";"60004300";"210CA324C0";"405301"
"MEX";"60004300";"210CM300C0";"405301"
"MEX";"60004300";"580213M5C0";"405301"
"MEX";"60004301";"210CM100C0";"405301"
"MEX";"60004306";"210CIA0090";"404001"
"MEX";"60004311";"190NE439C0";"405301"
"MEX";"60004312";"210CKA0080";"404000"
"MEX";"60004315";"690K2337C0";"405301"
"MEX";"60004404";"210CC304C0";"405301"
"MEX";"60004404";"690K1337C0";"405301"
"MEX";"60004407";"210C820030";"402102"
"MEX";"60004407";"750T1M0020";"402101"
"MEX";"60004412";"210CGA1090";"404001"
"MEX";"60004518";"190N1439C0";"405301"
"MEX";"60004518";"210CMA0090";"404001"
"MEX";"60004519";"210C580090";"404001"
"MEX";"60004519";"210CS80090";"404001"
"MEX";"60005008";"210C4A0080";"404000"
"MEX";"60005011";"580213H9C0";"405301"
"MEX";"60005021";"210CPA0080";"404000"
"MEX";"60005083";"FQ00303CI3";"404000"
"MEX";"60005111";"R11303G016";"403000"
"MEX";"41000906";"210CMA0080";"404000"
"MEX";"60000000";"190N5D33A0";"405000"
"MEX";"60000001";"110LEL9020";"402101"
"MEX";"60000001";"190N5H49A0";"405000"
"MEX";"60000001";"190NEC03A0";"405000"
"MEX";"60000001";"210C220230";"402102"
"MEX";"60000001";"210C3300C0";"405301"
"MEX";"60000001";"210C520230";"402102"
"MEX";"60000001";"210C5A1290";"404001"
"MEX";"60000001";"210C6600C0";"405301"
"MEX";"60000001";"210C7A0590";"404001"
"MEX";"60000001";"210C8A0690";"404001"
"MEX";"60000001";"210CA20030";"402102"
"MEX";"60000001";"210CA324C0";"405301"
"MEX";"60000001";"210CC20550";"405102"
"MEX";"60000001";"210CF20050";"405102"
"MEX";"60000001";"210CG20650";"405102"
"MEX";"60000001";"210CH21430";"402102"
"MEX";"60000001";"210CI306C0";"405301"
"MEX";"60000001";"210CJA1090";"404001"
"MEX";"60000001";"210CLA0290";"404001"
"MEX";"60000001";"210CNJ0050";"405102"
"MEX";"60000001";"210COA0990";"404001"
"MEX";"60000001";"210CQ20630";"402102"
"MEX";"60000001";"210CR20750";"405102"
"MEX";"60000001";"210CS305C0";"405301"
"MEX";"60000001";"570513A8F0";"405300"
"MEX";"60000001";"570X1316C0";"405301"
"MEX";"60000001";"570X1FY2C0";"405301"
"MEX";"60000001";"580R14C5C0";"405301"
"MEX";"60000001";"750KF300A0";"405000"
"MEX";"60000001";"A8093300C0";"405301"
"MEX";"60000002";"210C3A0490";"404001"
"MEX";"60000002";"210C5A2190";"404001"
"MEX";"60000002";"210C820230";"402102"
"MEX";"60000002";"210CA21230";"402102"
